Key;day_full;day;month_full;month_nr;month_short;month_name;is_holiday;event;Quarter_full;Quarter;Semester_full;Semester;year;lixo
3237;11-11-2010;11;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3238;12-11-2010;12;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3239;13-11-2010;13;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3240;14-11-2010;14;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3241;15-11-2010;15;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3242;16-11-2010;16;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3243;17-11-2010;17;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3244;18-11-2010;18;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3245;19-11-2010;19;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3246;20-11-2010;20;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3247;21-11-2010;21;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3248;22-11-2010;22;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3249;23-11-2010;23;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3250;24-11-2010;24;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3251;25-11-2010;25;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3252;26-11-2010;26;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3253;27-11-2010;27;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3254;28-11-2010;28;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3255;29-11-2010;29;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3256;30-11-2010;30;Nov-10;11;NOV;November;No;;2010-Q4;4;2010-S2;2;2010;--
3257;01-12-2010;1;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3258;02-12-2010;2;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3259;03-12-2010;3;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3260;04-12-2010;4;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3261;05-12-2010;5;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3262;06-12-2010;6;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3263;07-12-2010;7;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3264;08-12-2010;8;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3265;09-12-2010;9;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3266;10-12-2010;10;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3267;11-12-2010;11;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3268;12-12-2010;12;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3269;13-12-2010;13;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3270;14-12-2010;14;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3271;15-12-2010;15;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3272;16-12-2010;16;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3273;17-12-2010;17;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3274;18-12-2010;18;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3275;19-12-2010;19;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3276;20-12-2010;20;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3277;21-12-2010;21;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3278;22-12-2010;22;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3279;23-12-2010;23;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3280;24-12-2010;24;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3281;25-12-2010;25;Dez-10;12;DEC;December;Sim;Natal;2010-Q4;4;2010-S2;2;2010;--
3282;26-12-2010;26;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3283;27-12-2010;27;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3284;28-12-2010;28;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3285;29-12-2010;29;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3286;30-12-2010;30;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3287;31-12-2010;31;Dez-10;12;DEC;December;No;;2010-Q4;4;2010-S2;2;2010;--
3288;01-01-2011;1;Jan-11;1;JAN;January;Sim;Ano Novo;2011-Q1;1;2011-S1;1;2011;--
3289;02-01-2011;2;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3290;03-01-2011;3;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3291;04-01-2011;4;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3292;05-01-2011;5;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3293;06-01-2011;6;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3294;07-01-2011;7;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3295;08-01-2011;8;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3296;09-01-2011;9;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3297;10-01-2011;10;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3298;11-01-2011;11;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3299;12-01-2011;12;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3300;13-01-2011;13;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3301;14-01-2011;14;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3302;15-01-2011;15;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3303;16-01-2011;16;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3304;17-01-2011;17;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3305;18-01-2011;18;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3306;19-01-2011;19;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3307;20-01-2011;20;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3308;21-01-2011;21;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3309;22-01-2011;22;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3310;23-01-2011;23;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3311;24-01-2011;24;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3312;25-01-2011;25;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3313;26-01-2011;26;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3314;27-01-2011;27;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3315;28-01-2011;28;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3316;29-01-2011;29;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3317;30-01-2011;30;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3318;31-01-2011;31;Jan-11;1;JAN;January;No;;2011-Q1;1;2011-S1;1;2011;--
3319;01-02-2011;1;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3320;02-02-2011;2;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3321;03-02-2011;3;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3322;04-02-2011;4;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3323;05-02-2011;5;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3324;06-02-2011;6;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3325;07-02-2011;7;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3326;08-02-2011;8;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3327;09-02-2011;9;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3328;10-02-2011;10;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3329;11-02-2011;11;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3330;12-02-2011;12;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3331;13-02-2011;13;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3332;14-02-2011;14;Fev-11;2;FEB;February;No;Dia dos namorados;2011-Q1;1;2011-S1;1;2011;--
3333;15-02-2011;15;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3334;16-02-2011;16;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3335;17-02-2011;17;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3336;18-02-2011;18;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3337;19-02-2011;19;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3338;20-02-2011;20;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3339;21-02-2011;21;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3340;22-02-2011;22;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3341;23-02-2011;23;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3342;24-02-2011;24;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3343;25-02-2011;25;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3344;26-02-2011;26;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3345;27-02-2011;27;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3346;28-02-2011;28;Fev-11;2;FEB;February;No;;2011-Q1;1;2011-S1;1;2011;--
3347;01-03-2011;1;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3348;02-03-2011;2;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3349;03-03-2011;3;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3350;04-03-2011;4;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3351;05-03-2011;5;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3352;06-03-2011;6;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3353;07-03-2011;7;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3354;08-03-2011;8;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3355;09-03-2011;9;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3356;10-03-2011;10;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3357;11-03-2011;11;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3358;12-03-2011;12;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3359;13-03-2011;13;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3360;14-03-2011;14;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3361;15-03-2011;15;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3362;16-03-2011;16;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3363;17-03-2011;17;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3364;18-03-2011;18;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3365;19-03-2011;19;Mar-11;3;MAR;March;No;Dia do Pai;2011-Q1;1;2011-S1;1;2011;--
3366;20-03-2011;20;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3367;21-03-2011;21;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3368;22-03-2011;22;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3369;23-03-2011;23;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3370;24-03-2011;24;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3371;25-03-2011;25;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3372;26-03-2011;26;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3373;27-03-2011;27;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3374;28-03-2011;28;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3375;29-03-2011;29;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3376;30-03-2011;30;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3377;31-03-2011;31;Mar-11;3;MAR;March;No;;2011-Q1;1;2011-S1;1;2011;--
3378;01-04-2011;1;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3379;02-04-2011;2;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3380;03-04-2011;3;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3381;04-04-2011;4;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3382;05-04-2011;5;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3383;06-04-2011;6;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3384;07-04-2011;7;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3385;08-04-2011;8;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3386;09-04-2011;9;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3387;10-04-2011;10;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3388;11-04-2011;11;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3389;12-04-2011;12;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3390;13-04-2011;13;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3391;14-04-2011;14;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3392;15-04-2011;15;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3393;16-04-2011;16;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3394;17-04-2011;17;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3395;18-04-2011;18;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3396;19-04-2011;19;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3397;20-04-2011;20;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3398;21-04-2011;21;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3399;22-04-2011;22;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3400;23-04-2011;23;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3401;24-04-2011;24;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3402;25-04-2011;25;Abr-11;4;APR;April;Sim;Dia da Liberdade;2011-Q2;2;2011-S1;1;2011;--
3403;26-04-2011;26;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3404;27-04-2011;27;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3405;28-04-2011;28;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3406;29-04-2011;29;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3407;30-04-2011;30;Abr-11;4;APR;April;No;;2011-Q2;2;2011-S1;1;2011;--
3408;01-05-2011;1;Mai-11;5;MAI;May;Sim;Dia do Trabalhador;2011-Q2;2;2011-S1;1;2011;--
3409;02-05-2011;2;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3410;03-05-2011;3;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3411;04-05-2011;4;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3412;05-05-2011;5;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3413;06-05-2011;6;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3414;07-05-2011;7;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3415;08-05-2011;8;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3416;09-05-2011;9;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3417;10-05-2011;10;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3418;11-05-2011;11;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3419;12-05-2011;12;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3420;13-05-2011;13;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3421;14-05-2011;14;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3422;15-05-2011;15;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3423;16-05-2011;16;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3424;17-05-2011;17;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3425;18-05-2011;18;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3426;19-05-2011;19;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3427;20-05-2011;20;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3428;21-05-2011;21;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3429;22-05-2011;22;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3430;23-05-2011;23;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3431;24-05-2011;24;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3432;25-05-2011;25;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3433;26-05-2011;26;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3434;27-05-2011;27;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3435;28-05-2011;28;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3436;29-05-2011;29;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3437;30-05-2011;30;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3438;31-05-2011;31;Mai-11;5;MAI;May;No;;2011-Q2;2;2011-S1;1;2011;--
3439;01-06-2011;1;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3440;02-06-2011;2;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3441;03-06-2011;3;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3442;04-06-2011;4;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3443;05-06-2011;5;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3444;06-06-2011;6;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3445;07-06-2011;7;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3446;08-06-2011;8;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3447;09-06-2011;9;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3448;10-06-2011;10;Jun-11;6;JUN;June;Sim;Dia de Portugal;2011-Q2;2;2011-S1;1;2011;--
3449;11-06-2011;11;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3450;12-06-2011;12;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3451;13-06-2011;13;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3452;14-06-2011;14;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3453;15-06-2011;15;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3454;16-06-2011;16;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3455;17-06-2011;17;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3456;18-06-2011;18;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3457;19-06-2011;19;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3458;20-06-2011;20;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3459;21-06-2011;21;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3460;22-06-2011;22;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3461;23-06-2011;23;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3462;24-06-2011;24;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3463;25-06-2011;25;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3464;26-06-2011;26;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3465;27-06-2011;27;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3466;28-06-2011;28;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3467;29-06-2011;29;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3468;30-06-2011;30;Jun-11;6;JUN;June;No;;2011-Q2;2;2011-S1;1;2011;--
3469;01-07-2011;1;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3470;02-07-2011;2;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3471;03-07-2011;3;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3472;04-07-2011;4;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3473;05-07-2011;5;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3474;06-07-2011;6;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3475;07-07-2011;7;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3476;08-07-2011;8;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3477;09-07-2011;9;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3478;10-07-2011;10;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3479;11-07-2011;11;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3480;12-07-2011;12;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3481;13-07-2011;13;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3482;14-07-2011;14;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3483;15-07-2011;15;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3484;16-07-2011;16;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3485;17-07-2011;17;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3486;18-07-2011;18;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3487;19-07-2011;19;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3488;20-07-2011;20;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3489;21-07-2011;21;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3490;22-07-2011;22;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3491;23-07-2011;23;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3492;24-07-2011;24;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3493;25-07-2011;25;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3494;26-07-2011;26;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3495;27-07-2011;27;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3496;28-07-2011;28;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3497;29-07-2011;29;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3498;30-07-2011;30;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3499;31-07-2011;31;Jul-11;7;JUL;July;No;;2011-Q3;3;2011-S2;2;2011;--
3500;01-08-2011;1;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3501;02-08-2011;2;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3502;03-08-2011;3;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3503;04-08-2011;4;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3504;05-08-2011;5;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3505;06-08-2011;6;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3506;07-08-2011;7;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3507;08-08-2011;8;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
3508;09-08-2011;9;Ago-11;8;AUG;August;No;;2011-Q3;3;2011-S2;2;2011;--
